,x,y,hue
72051,-23.405685,10.572281,2
72052,-28.291107,-20.097893,5
72053,1.9026755,-17.287842,0
72054,-33.045383,-35.677837,0
72055,0.8639381,-29.548326,1
72056,-32.60164,19.61233,5
72057,-19.541868,51.335815,0
72058,5.6088796,-16.252407,3
72059,9.991184,27.064932,5
72060,-28.120224,-41.3832,0
72061,-27.138594,-17.973394,3
72062,-24.58265,17.24025,7
72063,13.515839,25.494955,7
72064,-2.8094954,33.99478,5
72065,24.43768,26.353252,6
72066,34.545536,16.290838,9
72067,56.259033,12.485879,2
72068,32.60664,-9.2337055,4
72069,12.318971,-42.981644,9
72070,3.838641,32.341526,9
72071,20.749254,-7.4792786,4
72072,6.7023425,9.651923,8
72073,-28.11341,-7.800262,2
72074,27.89758,7.302157,9
72075,39.917217,12.141604,4
72076,34.651356,2.0826824,4
72077,20.627916,4.3225026,7
72078,18.856298,2.0940025,9
72079,-24.480717,-15.860845,3
72080,-10.7603,-4.1762414,1
72081,12.542794,-22.881617,0
72082,-11.131093,46.856293,5
72083,21.073648,36.142223,9
72084,-16.207857,30.181868,5
72085,10.043439,-36.773315,0
72086,2.7206736,25.187967,7
72087,-18.237743,6.674028,6
72088,-22.754894,15.243395,2
72089,2.1523435,16.739801,5
72090,18.31592,-43.116135,5
72091,-35.041073,-33.00942,0
72092,16.386213,24.044582,6
72093,-19.166946,-28.622786,3
72094,48.1716,5.992608,2
72095,-10.998078,16.960758,7
72096,2.4153924,-29.240166,1
72097,22.988604,-28.326653,8
72098,-34.470993,-6.198301,2
72099,-26.006289,3.088213,2
72100,-20.323065,51.465195,0
72101,25.112942,-40.57205,2
72102,9.869316,44.992733,9
72103,21.538677,-35.36463,2
72104,17.026937,29.9513,9
72105,25.304928,27.923544,6
72106,15.0248785,1.9346569,7
72107,19.332268,-5.7722864,2
72108,-27.35664,33.38405,2
72109,6.104384,-42.634296,6
72110,-1.3173357,-21.956633,3
72111,-2.5282583,-37.398663,4
72112,6.6404753,-50.7621,4
72113,-37.080555,18.576427,0
72114,22.426908,18.797491,6
72115,-0.8590545,7.70271,8
72116,-25.547226,-17.577608,3
72117,1.4124336,-25.721418,1
72118,54.568813,8.203078,6
72119,10.984523,-38.392597,9
72120,41.082302,-25.981266,8
72121,-21.514755,51.634003,0
72122,3.5372946,6.791162,9
72123,16.520235,-21.710766,0
72124,-21.446554,32.136494,9
72125,35.144787,12.8223,2
72126,-52.33886,-4.6094646,0
72127,-10.281424,12.910658,5
72128,1.5360484,38.227432,5
72129,13.985252,50.3825,0
72130,21.980896,-18.538464,0
72131,-39.788727,-25.416214,9
72132,-38.146797,31.4571,3
72133,48.020107,6.0063357,2
72134,2.3032253,-44.843296,3
72135,19.38802,-5.952196,2
72136,40.667534,-11.475758,8
72137,18.102932,-2.6416914,4
72138,-9.520407,-54.35802,3
72139,-2.6052701,48.56805,5
72140,-6.310503,8.015814,6
72141,11.074814,42.010414,9
72142,-46.160557,5.8765025,7
72143,41.16358,-22.687706,0
72144,-4.485829,1.8799593,7
72145,-17.876326,18.158699,2
72146,-52.524414,-17.174257,3
72147,-43.759617,7.792279,8
72148,-39.29338,7.50879,5
72149,42.292065,36.20766,6
72150,-24.21299,-6.775073,3
72151,-41.317123,12.545562,7
72152,6.6075273,-30.759434,0
72153,22.834385,20.393778,6
72154,0.06420223,45.600925,5
72155,36.867287,43.021687,0
72156,-12.110003,11.769783,9
72157,40.667446,-11.475865,8
72158,12.6377535,-28.251202,0
72159,-18.34113,-14.304006,1
72160,3.9268367,-20.363115,3
72161,-30.915958,-18.342808,5
72162,29.146864,-1.5832506,4
72163,-36.514088,-4.887854,2
72164,29.4014,-41.85201,9
72165,-12.441714,-23.574999,1
72166,-21.76784,-25.719769,3
72167,37.466457,8.051338,0
72168,-28.661646,2.9345877,2
72169,9.869504,-4.216579,0
72170,-56.87909,4.8075213,9
72171,26.55891,3.7746284,7
72172,-52.52434,-17.17424,3
72173,-0.5860878,-36.519108,4
72174,9.658409,-29.205954,0
72175,22.807968,13.661665,8
72176,-12.485794,-23.672377,1
72177,2.2926416,3.91988,9
72178,5.240153,29.043848,5
72179,49.657887,2.0573997,2
72180,-18.40083,-13.408315,2
72181,-40.355907,15.348027,6
72182,41.631298,3.1566567,4
72183,21.485065,23.45061,6
72184,15.762766,5.630587,8
72185,13.864476,-36.449615,9
72186,27.678387,-21.418293,0
72187,22.808105,13.661807,8
72188,-42.551426,3.8683684,9
72189,4.553439,1.0270965,9
72190,-52.84589,-22.323442,3
72191,23.565073,-5.1989512,8
72192,17.891422,-4.8431015,7
72193,-52.524414,-17.174257,3
72194,-34.473263,-6.196366,2
72195,58.457466,7.0937552,7
72196,0.00779586,17.359194,9
72197,-23.520388,22.526485,7
72198,22.829538,13.684491,8
72199,10.286553,-12.45339,0
72200,6.644424,24.592054,7
72201,8.587363,-34.816494,0
72202,21.87964,-8.9342375,9
72203,-37.121265,-36.150585,9
72204,23.944168,-14.113334,4
72205,14.1583395,50.24642,0
72206,8.803134,8.911889,5
72207,12.741531,-12.744916,8
72208,19.524866,-6.361408,2
72209,27.018036,-24.434826,2
72210,-8.909536,41.823044,5
72211,4.0291815,35.985283,9
72212,1.5936891,-25.602491,6
72213,-1.9861921,22.277699,5
72214,46.236122,5.135545,2
72215,-15.978841,11.638696,9
72216,21.257433,-44.12888,9
72217,-4.5841284,26.088778,5
72218,-21.962622,8.953488,2
72219,3.0738375,12.625841,5
72220,9.255353,-18.94979,0
72221,-12.4670515,-4.5584683,9
72222,-3.7493105,-31.946049,0
72223,-6.5320754,36.22236,5
72224,-0.1779572,25.441723,9
72225,3.315159,17.777409,5
72226,4.2678866,5.5390744,9
72227,-34.807514,-13.103501,9
72228,22.466452,-52.51989,8
72229,50.768845,7.3431726,6
72230,1.6732429,26.881859,5
72231,12.404222,18.071102,6
72232,37.77422,11.095324,9
72233,-27.505577,-36.028023,0
72234,25.116827,7.479179,9
72235,-26.875362,31.730452,2
72236,-17.753134,-39.32109,9
72237,55.689716,2.9171178,0
72238,30.025528,32.525036,5
72239,-20.725437,-11.420167,1
72240,0.750331,14.242318,8
72241,-2.8976412,-4.740955,1
72242,-26.010115,-0.62690663,2
72243,0.5424446,-6.409783,2
72244,-58.417957,-0.22835772,1
72245,-20.881973,-8.853874,6
72246,-50.79541,24.55938,1
72247,49.01263,10.537752,6
72248,15.545559,37.190792,9
72249,29.891876,-16.270994,4
72250,33.75772,21.463398,1
72251,-40.876934,10.1570425,2
72252,36.695663,-31.788343,5
72253,14.581294,32.44069,9
72254,14.824,-48.76729,9
72255,-4.276948,29.246326,9
72256,28.514082,25.376465,6
72257,-10.796077,-3.786542,9
72258,2.9121585,5.1681952,9
72259,-25.681234,-27.509752,0
72260,-29.833885,2.829775,2
72261,-4.5613265,-1.5554703,7
72262,12.560035,-28.462498,0
72263,18.234217,-22.94392,0
72264,19.944447,33.59666,9
72265,-17.918463,-18.538034,3
72266,8.177764,31.244434,5
72267,7.4856043,1.0014424,0
72268,17.964483,20.095629,6
72269,15.208122,7.3231816,8
72270,17.964462,20.095667,6
72271,30.38316,-39.37009,9
72272,-31.738443,-2.4067233,2
72273,24.093542,-9.227282,4
72274,4.1355724,8.389818,8
72275,19.737095,-6.747797,2
72276,-13.857303,14.503314,5
72277,-28.67046,-31.949532,9
72278,34.967106,-24.719122,9
72279,47.188084,-28.955585,5
72280,31.261774,0.8727366,4
72281,-20.236633,-48.833157,3
72282,-4.7852063,21.596128,9
72283,5.6539097,-16.3342,3
72284,-7.761599,9.548328,9
72285,-17.259096,-3.6865532,3
72286,-16.330269,44.276196,5
72287,-0.32211503,46.37435,5
72288,15.280556,12.471861,7
72289,-22.773497,-13.475178,3
72290,-14.355612,-3.8185809,3
72291,43.786957,4.477366,5
72292,32.124096,-10.8968,4
72293,42.82828,-3.9275484,3
72294,-4.86597,-56.528316,3
72295,-33.805187,16.78571,5
72296,55.650597,2.84878,0
72297,-8.689929,21.056171,9
72298,0.32368085,49.754787,5
72299,-56.417324,-6.5933313,3
72300,-7.3636703,52.393932,5
72301,14.316539,36.067257,9
72302,36.02317,0.961579,4
72303,-23.826004,-26.377047,3
72304,-44.668003,-14.854668,5
72305,-17.116274,37.01578,5
72306,6.637561,-40.120644,6
72307,-47.25752,-4.371518,2
72308,1.0976503,15.44056,6
72309,7.7813234,-8.389504,9
72310,-18.942884,-36.53844,9
72311,28.90716,1.5562589,9
72312,-51.009483,0.20216887,0
72313,-39.685333,21.672531,6
72314,-3.7493105,-31.946049,0
72315,19.733494,11.038897,8
72316,-5.5095773,35.456158,7
72317,9.974564,19.366877,9
72318,-19.077208,-6.16597,3
72319,7.340816,11.270085,6
72320,-1.0798054,8.521637,8
72321,-19.539331,1.2890656,2
72322,-36.35298,20.871809,9
72323,-11.81967,37.34087,5
72324,9.015539,15.5091095,9
72325,-27.94914,-45.216908,4
72326,0.7460702,-27.254847,1
72327,46.202484,5.0843453,2
72328,8.766557,45.569008,9
72329,-10.061191,0.34863156,3
72330,29.09778,20.22981,8
72331,8.280289,31.178268,5
72332,5.6012096,19.782015,9
72333,-37.460487,39.91945,1
72334,-14.331092,-29.74665,1
72335,23.100178,-31.017462,8
72336,-30.549849,33.922684,4
72337,-37.84525,-33.773495,9
72338,-20.24602,38.64753,5
72339,43.495155,26.054674,9
72340,-17.170292,-15.672163,1
72341,11.657739,14.438828,7
72342,-33.932163,28.005018,8
72343,27.160166,42.705517,6
72344,-12.888741,-0.25096184,3
72345,-54.923645,14.162743,7
72346,3.0617843,-53.7873,5
72347,-21.449482,-15.594641,3
72348,-51.589832,1.6829295,0
72349,-16.531584,-14.672664,1
72350,-1.2093004,-16.610754,3
72351,-49.15744,-17.322908,7
72352,-25.49164,15.5007925,3
72353,-4.6971016,-23.55789,1
72354,17.206451,-13.510471,0
72355,3.9028928,21.802158,5
72356,36.281418,-1.5367101,4
72357,-4.7804656,31.65106,5
72358,-20.008545,10.656043,1
72359,27.808956,25.50415,6
72360,0.007993604,33.192562,9
72361,-1.7307084,49.670444,5
72362,9.233606,-33.960705,0
72363,8.37946,56.804092,7
72364,45.081474,1.7996374,5
72365,22.488653,-16.493608,0
72366,-56.37446,-6.8122396,3
72367,-21.304152,-7.2827597,3
72368,7.303077,-3.199954,8
72369,-14.904053,-18.828737,3
72370,28.271008,19.644894,8
72371,-27.17412,24.638132,7
72372,34.132534,18.121979,9
72373,-3.7769446,-12.677127,8
72374,23.063677,2.0933094,8
72375,37.104797,-31.705227,5
72376,22.468876,18.998503,6
72377,-30.584398,33.92482,4
72378,36.2716,27.781828,9
72379,-2.6406064,48.51031,5
72380,-18.888662,13.777336,9
72381,-3.7446005,-17.603125,3
72382,-35.172855,-21.414883,9
72383,-9.854828,-8.414279,3
72384,-42.78193,18.447851,5
72385,27.518555,0.6693087,6
72386,-22.496847,11.373344,2
72387,-19.866112,-13.420611,1
72388,36.0413,-8.389021,4
72389,22.41287,-47.466766,3
72390,45.053196,-14.470758,0
72391,8.324208,-17.717766,8
72392,25.63059,7.21704,9
72393,15.429023,41.81056,9
72394,11.933018,17.299492,6
72395,-3.3697348,24.65275,5
72396,12.693426,-16.423422,0
72397,38.12828,-12.804005,9
72398,19.597445,-37.902397,0
72399,-17.3764,19.25743,5
72400,-21.375767,-12.134839,2
72401,-11.990759,-30.500412,1
72402,31.163889,29.756956,5
72403,31.981699,-25.240162,0
72404,48.102955,-24.668224,8
72405,6.550563,24.648499,7
72406,-38.52738,31.639479,3
72407,-16.637907,11.619552,2
72408,-14.193546,-3.5502627,3
72409,7.1935306,18.086098,9
72410,1.5324469,51.342144,5
72411,-24.839,-7.4276733,3
72412,31.297237,21.8417,8
72413,-18.183382,-29.492102,3
72414,33.156746,-41.261784,9
72415,-23.685051,-8.738566,3
72416,26.415901,42.7144,6
72417,-18.80673,-4.3153205,3
72418,11.733018,32.557373,9
72419,-25.261086,-31.82028,3
72420,31.631351,-25.90863,0
72421,26.279947,9.052709,8
72422,-41.29379,7.4279003,2
72423,26.790773,5.0067253,7
72424,-3.2045388,1.9466074,7
72425,-24.92909,24.445263,6
72426,-49.169216,-18.991325,7
72427,-21.30144,-14.572268,3
72428,16.25492,48.84415,0
72429,-40.053818,17.703253,6
72430,-17.164616,-25.413942,1
72431,-30.093935,5.7903876,2
72432,4.5829854,-30.128035,0
72433,-26.39912,5.560273,2
72434,-14.705856,36.300762,5
72435,6.5362916,27.931116,9
72436,36.006504,6.5666175,8
72437,-49.81753,-25.860596,5
72438,-12.828878,28.345556,5
72439,10.012815,15.831675,9
72440,21.716621,35.04387,9
72441,-35.842484,4.7459025,4
72442,2.7167213,52.05113,5
72443,10.370171,-15.265843,0
72444,19.189363,36.799095,9
72445,10.286222,-10.604418,9
72446,1.7966671,-53.560757,5
72447,-20.685814,-43.981712,3
72448,25.34951,-15.2301035,4
72449,46.83361,-6.414341,6
72450,30.351133,-3.5494924,4
72451,8.293657,36.410706,9
72452,-3.7493105,-31.946049,0
72453,21.81529,26.775082,6
72454,-52.26435,-4.5284715,0
72455,-6.1992683,40.8713,5
72456,27.49293,9.546173,8
72457,-20.300932,-39.49811,9
72458,-22.080648,-31.680506,1
72459,-23.482576,-35.694942,0
72460,29.073866,31.510445,5
72461,-12.513996,-23.72646,1
72462,-10.08062,55.14496,2
72463,10.601897,-8.017843,0
72464,-26.627163,17.230635,6
72465,0.3746015,-45.350117,3
72466,-16.576633,-11.705471,1
72467,-3.5448682,45.44006,5
72468,19.732239,8.468873,8
72469,48.85834,-3.0745559,6
72470,-58.383667,-0.19755162,1
72471,-36.03077,-18.661512,9
72472,-10.742177,-3.0840788,9
72473,42.207413,31.888643,9
72474,0.5798243,6.555022,8
72475,36.699524,2.114036,4
72476,36.1991,-11.249175,9
72477,29.584871,9.752626,5
72478,-35.731068,26.197212,0
72479,16.815847,-52.542736,3
72480,-15.984705,33.249985,5
72481,-39.73552,13.36681,7
72482,-28.911339,9.6884165,2
72483,-25.27716,-31.783154,3
72484,19.568478,8.445132,8
72485,-29.910082,11.968306,7
72486,-20.942526,36.184536,9
72487,-1.2548684,3.2160952,7
72488,-10.756065,3.6371055,5
72489,8.957353,21.911043,7
72490,9.162313,31.301796,5
72491,-4.963585,-0.35605758,7
72492,24.154728,-9.227128,4
72493,16.815853,-52.542747,3
72494,-35.383614,42.433483,3
72495,-9.7213955,36.170303,5
72496,4.723928,33.079384,9
72497,0.4845894,30.58268,9
72498,-19.170765,-47.037277,3
72499,2.7840474,-38.050144,2
72500,16.815847,-52.542736,3
72501,19.059544,-33.169235,7
72502,8.464469,-2.7411685,3
72503,48.96063,-15.069707,3
72504,20.881437,-13.613522,1
72505,46.238686,5.1373653,2
72506,-10.972031,-27.62995,3
72507,-12.400152,-23.44997,1
72508,21.931097,-3.5363855,8
72509,16.815853,-52.542747,3
72510,53.21063,22.691238,6
72511,-25.403265,-12.490569,3
72512,20.650782,30.788322,9
72513,41.96247,18.894505,4
72514,-5.200173,13.839724,8
72515,16.815847,-52.542736,3
72516,22.688776,-29.016848,8
72517,-53.30835,16.691418,7
72518,11.493153,-51.65432,9
72519,19.263779,-23.71307,0
72520,3.5627599,-4.8561645,0
72521,-40.871494,30.8396,3
72522,14.943702,-12.370426,0
72523,16.815847,-52.542736,3
72524,-20.76611,-6.821613,8
72525,46.93189,26.885876,9
72526,36.49406,33.163704,3
72527,16.81584,-52.54272,3
72528,-0.49293518,28.241104,5
72529,-16.669315,5.817666,2
72530,-38.192474,13.6247225,7
72531,6.6117573,40.92493,9
72532,21.386114,-5.308282,8
72533,-5.772394,30.751963,5
72534,24.034956,1.2358112,4
72535,9.800182,7.450751,0
72536,25.504091,7.2637696,9
72537,27.281229,1.2993895,6
72538,-8.988893,21.29996,9
72539,18.944128,1.8702209,9
72540,-35.957077,26.268862,0
72541,-6.3044267,34.25877,5
72542,-22.013527,12.456225,9
72543,-4.661267,-56.747684,3
72544,21.021378,-11.269305,3
72545,-29.874863,-11.551723,5
72546,-18.80058,-7.5120025,3
72547,10.49778,-2.519574,0
72548,24.55109,-37.170494,4
72549,-14.596031,-47.667843,5
72550,19.026438,-16.032444,0
72551,23.995358,43.726025,6
72552,3.2769468,19.372538,6
72553,-1.4865019,29.926205,9
72554,22.555197,29.252089,6
72555,-22.877491,35.991653,5
72556,6.3958464,-5.4148755,9
72557,-42.26636,39.26937,5
72558,8.912366,-38.756844,6
72559,3.5749142,4.411151,9
72560,-27.31753,13.888362,7
72561,15.23334,-44.431156,9
72562,13.998769,42.815437,9
72563,6.831455,-27.705444,0
72564,24.167738,23.787508,6
72565,-38.3037,-12.913914,1
72566,-34.129322,-17.207434,8
72567,-16.734856,-9.3925295,2
72568,-10.769371,-19.34258,1
72569,18.58682,2.1223168,9
72570,-16.637495,5.78257,2
72571,27.8091,25.504398,6
72572,-37.321507,-21.484762,5
72573,-23.433392,14.258557,2
72574,24.961052,-29.986973,4
72575,21.947151,38.56572,6
72576,2.7955947,52.050014,5
72577,27.424192,12.912332,5
72578,56.573074,-10.3839,8
72579,7.5787396,49.915314,0
72580,51.180676,15.464686,4
72581,-23.284925,-35.02056,0
72582,46.50271,-6.7588496,6
72583,-16.691063,5.70505,2
72584,-31.007322,8.129705,2
72585,-49.16051,-18.507113,7
72586,4.8109145,-22.822388,0
72587,-12.329512,19.516502,7
72588,-39.504917,-7.555264,5
72589,26.25152,42.731464,6
72590,12.8614,-13.730703,0
72591,12.862335,-13.74114,0
72592,-8.592844,-2.7726827,9
72593,-17.731337,43.31381,5
72594,-21.529127,51.635868,0
72595,16.713627,-30.71462,0
72596,2.8728702,-10.882696,0
72597,-13.14637,49.470963,7
72598,-48.777702,-15.356376,7
72599,33.189037,-28.149923,9
72600,10.025529,-31.625774,0
72601,-16.695818,5.8035965,2
72602,3.9006796,-7.367024,0
72603,2.7197542,-21.48831,0
72604,34.565697,-9.99609,4
72605,-8.136943,-54.580482,3
72606,2.645196,46.927776,5
72607,-27.45121,24.532122,7
72608,29.842293,-6.6720786,4
72609,-6.660832,-16.533512,1
72610,-39.856567,-38.273388,3
72611,20.193193,18.04538,9
72612,25.235758,7.3961606,9
72613,-29.958775,25.992357,9
72614,42.24698,-6.961532,4
72615,-3.7493105,-31.946049,0
72616,36.168503,26.712576,9
72617,7.401934,11.35839,6
72618,2.5690422,17.580881,5
72619,-16.73937,5.705345,2
72620,15.148059,32.83485,9
72621,19.789812,8.380767,8
72622,-46.906178,-24.537477,2
72623,31.511644,24.1862,6
72624,-10.6986475,18.634954,7
72625,-28.306555,-19.974072,5
72626,10.260887,-25.17972,0
72627,48.223305,-4.569658,6
72628,-4.0702057,8.702947,9
72629,17.94298,-43.722363,5
72630,23.881344,34.027103,8
72631,-9.385855,32.40329,5
72632,-25.884727,-22.170141,3
72633,-0.086977206,30.34056,9
72634,3.868401,-17.14944,9
72635,-10.8376,15.615046,5
72636,14.826687,-16.724375,0
72637,19.373936,25.105225,6
72638,3.6594222,15.586781,8
72639,-1.8273951,14.400998,9
72640,22.18443,-8.584105,9
72641,-32.74364,-36.185757,0
72642,26.055521,23.968983,6
72643,-56.600716,-10.843378,3
72644,9.624357,-33.000122,0
72645,30.298897,32.692787,5
72646,22.666903,31.999914,6
72647,1.5418612,-47.661774,8
72648,-17.944881,4.0857406,2
72649,-20.223604,48.076004,1
72650,-19.017742,-24.005424,3
72651,-33.373085,-18.91938,8
72652,56.531406,-10.871659,8
72653,7.3906975,-35.38578,0
72654,-16.571173,5.7166224,9
72655,18.081438,22.6198,6
72656,49.01264,10.5379,6
72657,-7.156114,-5.8680325,6
72658,41.03954,-7.3114424,4
72659,-2.0450366,31.66669,5
72660,46.345673,8.3278,0
72661,28.17361,-10.579241,4
72662,8.213913,-38.02969,6
72663,-22.167633,-29.695297,0
72664,6.671019,-11.813035,0
72665,32.528725,-34.28161,7
72666,25.204569,-15.999486,4
72667,-10.388824,44.195045,5
72668,-21.449413,-15.9232435,3
72669,5.311996,25.217648,7
72670,-13.406259,7.131751,9
72671,-26.183844,-22.74781,3
72672,-19.965328,-17.282665,1
72673,15.297858,-43.844574,9
72674,-8.120384,-40.863056,6
72675,-39.97345,22.219988,6
72676,0.89278275,-42.900444,5
72677,9.761753,41.66186,9
72678,30.219646,-16.359022,4
72679,-42.65291,18.887842,5
72680,-5.7958417,9.071697,6
72681,9.58929,7.083669,0
72682,5.1716213,-2.581092,9
72683,24.641142,-37.744,4
72684,47.91053,-33.993416,6
72685,-16.115742,6.31862,9
72686,-15.219218,4.3220353,5
72687,-4.707115,21.721651,9
72688,33.68883,33.266132,9
72689,6.687282,51.31025,0
72690,-16.63116,-53.468227,2
72691,-2.6687934,-22.988567,1
72692,14.165823,-31.575644,0
72693,-33.910263,24.309155,0
72694,18.622158,33.774166,9
72695,-27.451921,33.506603,2
72696,14.158587,10.044899,7
72697,10.657124,-0.9253682,0
72698,-17.682318,3.8863204,9
72699,-40.061913,-24.291061,9
72700,-6.105231,14.119237,8
72701,33.70534,7.5714245,4
72702,13.138906,30.803165,9
72703,-2.1550329,-12.069692,8
72704,44.444794,-22.245983,0
72705,-12.586707,43.24197,9
72706,10.504492,-27.00774,0
72707,30.107513,-4.912245,4
72708,-21.413685,41.137386,5
72709,-8.999534,-20.494774,1
72710,-11.483658,23.722538,7
72711,47.91053,-33.993416,6
72712,18.366337,52.17556,0
72713,-17.652237,3.8123884,9
72714,14.6327505,15.859356,6
72715,-22.20813,-9.264959,2
72716,2.4546378,-26.643847,0
72717,-18.852034,1.0792223,5
72718,6.8395905,51.017147,0
72719,48.93768,-15.029306,3
72720,-43.4874,6.644017,8
72721,-28.415203,9.999197,2
72722,16.385286,24.039902,6
72723,9.882171,12.973024,6
72724,-40.3495,10.464755,2
72725,-11.721893,15.441115,7
72726,-14.885675,-5.532392,3
72727,-26.874504,-29.935211,0
72728,-48.80341,3.4501002,9
72729,22.66473,31.906183,6
72730,8.424301,39.051487,9
72731,-14.065254,-32.77239,1
72732,-32.241047,22.756414,9
72733,20.502075,-28.369541,0
72734,4.0255127,42.941402,9
72735,-40.000984,17.894691,6
72736,-17.580153,3.756702,9
72737,-49.812897,-25.682732,5
72738,18.575233,-40.558167,0
72739,-28.408714,-19.553253,5
72740,19.328754,-16.186764,0
72741,23.930754,-15.885363,4
72742,4.384886,-40.029644,7
72743,-7.6233087,11.347548,3
72744,-17.292492,15.515373,9
72745,-9.820093,10.493868,9
72746,-14.819876,17.206963,5
72747,10.457485,-16.550425,0
72748,-39.104004,27.443607,8
72749,10.997256,44.68878,9
72750,42.757656,-4.3099627,3
72751,-17.154694,-15.663832,1
72752,41.02146,-31.754753,5
72753,-29.081335,-47.811436,4
72754,8.738131,28.885727,5
72755,14.360296,10.823266,7
72756,-39.36794,19.19324,6
72757,3.0557055,7.694884,9
72758,23.042858,-28.241234,8
72759,-9.005971,14.885606,5
72760,-17.079115,15.126019,9
72761,-4.760992,2.1075494,7
72762,28.77846,-44.80253,9
72763,12.969301,11.720265,8
72764,20.696482,16.61359,9
72765,-46.303665,7.856149,7
72766,-17.35516,-26.356716,1
72767,21.575602,-13.902907,4
72768,-3.400924,-42.91473,5
72769,4.6461267,4.2519736,9
72770,16.43266,-7.0819316,0
72771,22.211231,-13.950776,4
72772,8.709875,-20.758589,0
72773,2.9781628,19.327265,6
72774,-17.223614,4.705316,2
72775,32.74444,9.530516,4
72776,24.692034,-27.644924,8
72777,53.60286,5.466758,6
72778,4.1468816,-14.73426,3
72779,-13.086572,-16.325422,3
72780,3.4128373,6.042585,9
72781,-8.261149,5.0046706,9
72782,-7.7861476,12.9375305,5
72783,14.70202,-10.94083,0
72784,-17.911272,4.154317,9
72785,22.556189,28.758236,6
72786,8.224415,-35.048428,0
72787,-35.064293,-12.832999,9
72788,3.485511,-42.50349,9
72789,50.11546,7.9690027,6
72790,-18.789917,-55.596897,7
72791,-7.8691564,-18.35607,1
72792,33.571667,1.3455168,4
72793,-32.324776,22.661446,9
72794,-16.44849,5.619908,3
72795,-9.635485,36.429596,5
72796,-33.072334,-27.267845,9
72797,10.956402,-5.848346,0
72798,23.138494,45.08973,6
72799,16.654175,-24.774673,0
72800,-5.0832186,-39.05884,2
72801,-6.6615467,-16.535038,1
72802,-16.696718,-12.393446,1
72803,46.429024,-24.85686,8
72804,-27.16731,-18.251183,3
72805,6.7130485,-6.243774,9
72806,12.837281,-17.718176,0
72807,26.957436,-13.097242,4
72808,7.7562165,56.622776,7
72809,29.059038,1.1838319,9
72810,36.124897,-8.335611,4
72811,-40.879116,5.8233237,2
72812,-41.32365,7.5844088,2
72813,-5.387545,-2.4618592,7
72814,24.602688,-12.334297,4
72815,-0.3280355,46.38939,5
72816,0.6414737,27.120586,5
72817,18.599277,52.107117,0
72818,-24.110434,-8.866501,3
72819,7.034057,42.378136,9
72820,25.00956,-7.6816587,4
72821,-18.577187,51.136005,0
72822,-33.69425,3.5715833,2
72823,-16.050491,-20.392101,3
72824,-21.99658,29.623207,7
72825,-39.94784,22.155922,6
72826,34.933414,36.23306,3
72827,5.547434,-13.650459,3
72828,-11.260654,10.226993,5
72829,-10.611982,-6.032695,1
72830,25.044455,43.084454,6
72831,-13.106768,-13.603192,3
72832,-26.827333,-0.14588302,2
72833,1.1738645,-0.70093054,1
72834,-21.406696,-37.065147,9
72835,-26.778526,-2.201513,2
72836,-34.999622,32.400894,6
72837,-25.703125,-13.743107,3
72838,-3.7493105,-31.946049,0
72839,26.049032,23.979784,6
72840,-23.443977,-40.39561,9
72841,-19.88557,-41.77197,4
72842,7.3920445,-18.81123,1
72843,29.643764,-40.7992,9
72844,0.014943104,-40.835815,7
72845,-17.610651,43.40857,5
72846,20.935274,-0.9744889,8
72847,10.587541,-17.490421,0
72848,24.34477,33.57083,8
72849,-1.913543,22.200443,5
72850,30.223768,-39.61267,9
72851,58.459167,-3.9194138,3
72852,43.716618,4.8441057,5
72853,7.13335,-14.339136,1
72854,-10.50492,-18.558428,1
72855,-41.32365,7.5844088,2
72856,-32.416653,-4.498498,2
72857,-15.589381,53.64454,2
72858,39.14849,-19.876036,8
72859,-17.31201,14.911501,9
72860,-33.348892,-7.0271916,2
72861,11.812546,14.426984,7
72862,-42.03649,-29.753426,9
72863,-35.898827,20.986801,9
72864,4.2402678,-17.247858,9
72865,31.398329,21.017925,8
72866,-19.25545,-24.277388,3
72867,-13.102504,33.960255,5
72868,-0.7358952,29.00904,5
72869,-21.630964,-1.3709499,2
72870,-30.594904,-5.4706755,2
72871,-45.929226,-17.948784,5
72872,-16.874352,5.7213426,2
72873,49.81226,-21.957512,0
72874,1.536944,33.14856,5
72875,47.563545,-12.863357,3
72876,10.457775,29.834417,5
72877,-8.640373,-37.84751,3
72878,-12.697119,-5.1602764,3
72879,-26.863924,5.4001226,2
72880,-16.627094,5.695638,2
72881,-45.110466,-19.367561,5
72882,10.297355,-24.087843,0
72883,19.653955,36.9421,9
72884,-33.677208,-30.701239,1
72885,-5.796297,9.070408,6
72886,-0.038742997,-18.582813,2
72887,13.695757,31.568382,9
72888,12.706424,37.25279,9
72889,19.94514,11.196131,8
72890,14.520922,-22.879461,0
72891,-1.4450531,-1.6091067,6
72892,-39.367687,19.193602,6
72893,49.15435,11.381481,6
72894,7.115636,-1.74565,4
72895,-17.520716,3.7747788,9
72896,-6.332432,30.674067,5
72897,56.0941,-7.2774987,8
72898,2.7609854,16.219833,5
72899,-16.21021,40.45654,5
72900,36.099937,-20.184404,9
72901,-19.417524,-28.477526,3
72902,-35.22125,11.645137,4
72903,-11.588922,-15.777,3
72904,4.3506074,-40.04102,7
72905,-0.6796164,39.329548,5
72906,-37.01864,-36.55499,9
72907,44.772358,-37.44982,3
72908,25.543245,-14.609851,4
72909,43.662018,-26.040173,8
72910,7.476924,43.147667,9
